loss,val_loss
0.4020688831806183,0.09445719420909882
0.17789435386657715,0.1327517181634903
0.09070809185504913,0.11446193605661392
0.058943185955286026,0.08424412459135056
0.047579653561115265,0.059126321226358414
0.042033519595861435,0.03893940523266792
0.03816947340965271,0.027641186490654945
0.035888925194740295,0.024741197004914284
0.03709739074110985,0.03320378065109253
0.04257780686020851,0.03673851117491722
0.03967639058828354,0.037121690809726715
0.03429074585437775,0.02251589111983776
0.03573978692293167,0.03374920040369034
0.03745117783546448,0.03097539208829403
0.03229488432407379,0.02989053726196289
0.03131213039159775,0.025381024926900864
0.03534241393208504,0.02363676205277443
0.040072593837976456,0.03960762545466423
0.036930352449417114,0.04239071533083916
0.03665484860539436,0.04434217885136604
0.03642181307077408,0.03398146480321884
0.03392452001571655,0.02290414646267891
0.032052408903837204,0.027008771896362305
0.03164815530180931,0.025304224342107773
0.03307224065065384,0.026633448898792267
0.033670730888843536,0.028661714866757393
0.03202216699719429,0.027826350182294846
0.029110588133335114,0.018493646755814552
0.029806246981024742,0.022800426930189133
0.029307402670383453,0.02075534127652645
0.03326946496963501,0.017491359263658524
0.03286781907081604,0.023381751030683517
0.030247077345848083,0.025146089494228363
0.028698401525616646,0.01911114528775215
0.02848108485341072,0.01841888017952442
0.02885744348168373,0.02290893904864788
0.029103819280862808,0.023720670491456985
0.028533481061458588,0.018212182447314262
0.02873375453054905,0.019868606701493263
0.027604753151535988,0.019550969824194908
0.029244648292660713,0.01817268505692482
0.02928793430328369,0.020504381507635117
0.029185671359300613,0.020167486742138863
0.030536359176039696,0.017620578408241272
0.02993689849972725,0.021631557494401932
0.027369005605578423,0.018913133069872856
0.030744891613721848,0.017408879473805428
0.034706469625234604,0.02000638283789158
0.030218036845326424,0.02167646400630474
0.02937682904303074,0.016528412699699402
0.0289202518761158,0.01589968241751194
0.029342252761125565,0.019856929779052734
0.028685657307505608,0.024483757093548775
0.03029489703476429,0.019847694784402847
0.030932851135730743,0.018039440736174583
0.030335938557982445,0.02308388240635395
0.030396394431591034,0.01966908387839794
0.034385889768600464,0.030019402503967285
0.030990665778517723,0.017006635665893555
0.027337223291397095,0.019491011276841164
0.02692878432571888,0.013119994662702084
0.027102865278720856,0.015233824029564857
0.026946913450956345,0.015361797995865345
0.026071956381201744,0.014330611564218998
0.026671305298805237,0.01520791370421648
0.026395905762910843,0.015468067489564419
0.027747930958867073,0.015373624861240387
0.027605731040239334,0.014321910217404366
0.027167020365595818,0.01396722812205553
0.027424998581409454,0.022633038461208344
0.02930847369134426,0.01801110990345478
0.02748420462012291,0.020608529448509216
0.026812782511115074,0.013050904497504234
0.02715003862977028,0.014550412073731422
0.027643073350191116,0.017832837998867035
0.02729969471693039,0.013007787987589836
0.026827285066246986,0.016232788562774658
0.02690376713871956,0.017261771485209465
0.026787254959344864,0.013881637714803219
0.027361340820789337,0.01593169756233692
0.02810090407729149,0.019635573029518127
0.027121111750602722,0.018867986276745796
0.027484672144055367,0.015213350765407085
